S,D,SD,seed,miss,method,rho,top_misrank
0.6,3.0,1.8,1,biased,avg,1.0,0
0.6,3.0,1.8,1,biased,irt,1.0,0
0.6,3.0,1.8,1,mcar,avg,0.9515,0
0.6,3.0,1.8,2,biased,avg,0.9515,0
0.6,3.0,1.8,2,biased,irt,1.0,0
0.6,3.0,1.8,2,mcar,avg,0.9273,0
0.6,3.0,1.8,3,biased,avg,0.9636,0
0.6,3.0,1.8,3,biased,irt,1.0,0
0.6,3.0,1.8,3,mcar,avg,0.9515,0
0.6,3.0,1.8,4,biased,avg,0.8182,1
0.6,3.0,1.8,4,biased,irt,1.0,0
0.6,3.0,1.8,4,mcar,avg,0.9394,0
0.6,3.0,1.8,5,biased,avg,0.9394,0
0.6,3.0,1.8,5,biased,irt,1.0,0
0.6,3.0,1.8,5,mcar,avg,0.903,0
0.6,3.0,1.8,6,biased,avg,0.7212,0
0.6,3.0,1.8,6,biased,irt,1.0,0
0.6,3.0,1.8,6,mcar,avg,0.9636,0
0.6,3.0,1.8,7,biased,avg,0.903,0
0.6,3.0,1.8,7,biased,irt,1.0,0
0.6,3.0,1.8,7,mcar,avg,0.9636,1
0.6,3.0,1.8,8,biased,avg,0.8303,0
0.6,3.0,1.8,8,biased,irt,1.0,0
0.6,3.0,1.8,8,mcar,avg,0.9726,1
0.6,3.0,1.8,9,biased,avg,0.9758,0
0.6,3.0,1.8,9,biased,irt,1.0,0
0.6,3.0,1.8,9,mcar,avg,0.9636,0
0.6,3.0,1.8,10,biased,avg,0.9515,0
0.6,3.0,1.8,10,biased,irt,1.0,0
0.6,3.0,1.8,10,mcar,avg,1.0,0
0.6,3.0,1.8,11,biased,avg,0.9636,0
0.6,3.0,1.8,11,biased,irt,1.0,0
0.6,3.0,1.8,11,mcar,avg,0.9879,1
0.6,3.0,1.8,12,biased,avg,0.9758,0
0.6,3.0,1.8,12,biased,irt,1.0,0
0.6,3.0,1.8,12,mcar,avg,0.9152,0
0.6,3.0,1.8,13,biased,avg,0.8424,0
0.6,3.0,1.8,13,biased,irt,1.0,0
0.6,3.0,1.8,13,mcar,avg,0.9152,0
0.6,3.0,1.8,14,biased,avg,0.8788,0
0.6,3.0,1.8,14,biased,irt,1.0,0
0.6,3.0,1.8,14,mcar,avg,0.9666,0
0.6,3.5,2.1,0,biased,avg,0.9152,0
0.6,3.5,2.1,0,biased,irt,1.0,0
0.6,3.5,2.1,0,mcar,avg,0.903,1
0.6,3.5,2.1,1,biased,avg,0.7818,0
0.6,3.5,2.1,1,biased,irt,1.0,0
0.6,3.5,2.1,1,mcar,avg,0.9879,0
0.6,3.5,2.1,2,biased,avg,0.9152,0
0.6,3.5,2.1,2,biased,irt,1.0,0
0.6,3.5,2.1,2,mcar,avg,0.8667,0
0.6,3.5,2.1,3,biased,avg,0.9636,0
0.6,3.5,2.1,3,biased,irt,1.0,0
0.6,3.5,2.1,3,mcar,avg,0.9152,0
0.6,3.5,2.1,4,biased,avg,0.9758,0
0.6,3.5,2.1,4,biased,irt,1.0,0
0.6,3.5,2.1,4,mcar,avg,0.9152,1
0.6,3.5,2.1,5,biased,avg,0.8303,0
0.6,3.5,2.1,5,biased,irt,1.0,0
0.6,3.5,2.1,5,mcar,avg,0.9394,0
0.6,3.5,2.1,6,biased,avg,0.7333,0
0.6,3.5,2.1,6,biased,irt,1.0,0
0.6,3.5,2.1,6,mcar,avg,0.9273,0
0.6,3.5,2.1,7,biased,avg,0.8303,0
0.6,3.5,2.1,7,biased,irt,1.0,0
0.6,3.5,2.1,7,mcar,avg,0.9152,0
0.6,3.5,2.1,8,biased,avg,0.7333,0
0.6,3.5,2.1,8,biased,irt,1.0,0
0.6,3.5,2.1,8,mcar,avg,0.9152,0
0.6,3.5,2.1,9,biased,avg,0.8424,0
0.6,3.5,2.1,9,biased,irt,1.0,0
0.6,3.5,2.1,9,mcar,avg,0.8061,0
0.6,3.5,2.1,10,biased,avg,0.7939,0
0.6,3.5,2.1,10,biased,irt,1.0,0
0.6,3.5,2.1,10,mcar,avg,0.9152,1
0.6,3.5,2.1,11,biased,avg,0.8788,0
0.6,3.5,2.1,11,biased,irt,1.0,0
0.6,3.5,2.1,11,mcar,avg,0.903,0
0.6,3.5,2.1,12,biased,avg,0.7576,0
0.6,3.5,2.1,12,biased,irt,0.9879,0
0.6,3.5,2.1,12,mcar,avg,0.903,0
0.6,3.5,2.1,13,biased,avg,0.7818,0
0.6,3.5,2.1,13,biased,irt,1.0,0
0.6,3.5,2.1,13,mcar,avg,0.9515,1
0.6,3.5,2.1,14,biased,avg,0.8667,0
0.6,3.5,2.1,14,biased,irt,1.0,0
0.6,3.5,2.1,14,mcar,avg,0.9273,1
0.6,4.0,2.4,0,biased,avg,0.8788,1
0.6,4.0,2.4,0,biased,irt,1.0,0
0.6,4.0,2.4,0,mcar,avg,0.9394,1
0.6,4.0,2.4,1,biased,avg,0.8909,0
0.6,4.0,2.4,1,biased,irt,1.0,0
0.6,4.0,2.4,1,mcar,avg,0.9483,0
0.6,4.0,2.4,2,biased,avg,0.8909,0
0.6,4.0,2.4,2,biased,irt,1.0,0
0.6,4.0,2.4,2,mcar,avg,0.8788,0
0.6,4.0,2.4,3,biased,avg,0.7903,1
0.6,4.0,2.4,3,biased,irt,1.0,0
0.6,4.0,2.4,3,mcar,avg,0.9273,1
0.6,4.0,2.4,4,biased,avg,0.7576,0
0.6,4.0,2.4,4,biased,irt,1.0,0
0.6,4.0,2.4,4,mcar,avg,0.8182,1
0.6,4.0,2.4,5,biased,avg,0.7939,0
0.6,4.0,2.4,5,biased,irt,1.0,0
0.6,4.0,2.4,5,mcar,avg,0.9879,0
0.6,4.0,2.4,6,biased,avg,0.7212,0
0.6,4.0,2.4,6,biased,irt,1.0,0
0.6,4.0,2.4,6,mcar,avg,0.7576,1
0.6,4.0,2.4,7,biased,avg,0.8788,0
0.6,4.0,2.4,7,biased,irt,1.0,0
0.6,4.0,2.4,7,mcar,avg,0.8667,0
0.6,4.0,2.4,8,biased,avg,0.8303,0
0.6,4.0,2.4,8,biased,irt,1.0,0
0.6,4.0,2.4,8,mcar,avg,0.8909,1
0.6,4.0,2.4,9,biased,avg,0.9152,0
0.6,4.0,2.4,9,biased,irt,1.0,0
0.6,4.0,2.4,9,mcar,avg,0.9394,1
0.6,4.0,2.4,10,biased,avg,0.7939,1
0.6,4.0,2.4,10,biased,irt,1.0,0
0.6,4.0,2.4,10,mcar,avg,0.9515,0
0.6,4.0,2.4,11,biased,avg,0.5879,1
0.6,4.0,2.4,11,biased,irt,1.0,0
0.6,4.0,2.4,11,mcar,avg,0.903,0
0.6,4.0,2.4,12,biased,avg,0.7212,0
0.6,4.0,2.4,12,biased,irt,1.0,0
0.6,4.0,2.4,12,mcar,avg,0.9515,0
0.6,4.0,2.4,13,biased,avg,0.9152,0
0.6,4.0,2.4,13,biased,irt,1.0,0
0.6,4.0,2.4,13,mcar,avg,0.9515,1
0.6,4.0,2.4,14,biased,avg,0.8545,0
0.6,4.0,2.4,14,biased,irt,1.0,0
0.6,4.0,2.4,14,mcar,avg,0.8936,1
0.6,4.5,2.7,0,biased,avg,0.4061,0
0.6,4.5,2.7,0,biased,irt,1.0,0
0.6,4.5,2.7,0,mcar,avg,0.8909,1
0.6,4.5,2.7,1,biased,avg,0.7818,0
0.6,4.5,2.7,1,biased,irt,0.9879,0
0.6,4.5,2.7,1,mcar,avg,0.9515,0
0.6,4.5,2.7,2,biased,avg,0.8545,0
0.6,4.5,2.7,2,biased,irt,1.0,0
0.6,4.5,2.7,2,mcar,avg,0.903,1
0.6,4.5,2.7,3,biased,avg,0.7576,1
0.6,4.5,2.7,3,biased,irt,1.0,0
0.6,4.5,2.7,3,mcar,avg,0.9515,0
0.6,4.5,2.7,4,biased,avg,0.6121,1
0.6,4.5,2.7,4,biased,irt,0.9879,0
0.6,4.5,2.7,4,mcar,avg,0.7697,0
0.6,4.5,2.7,5,biased,avg,0.5394,0
0.6,4.5,2.7,5,biased,irt,1.0,0
0.6,4.5,2.7,5,mcar,avg,0.7939,1
0.6,4.5,2.7,6,biased,avg,0.6848,0
0.6,4.5,2.7,6,biased,irt,1.0,0
0.6,4.5,2.7,6,mcar,avg,0.8303,0
0.6,4.5,2.7,7,biased,avg,0.6606,0
0.6,4.5,2.7,7,biased,irt,1.0,0
0.6,4.5,2.7,7,mcar,avg,0.8667,0
0.6,4.5,2.7,8,biased,avg,0.4667,0
0.6,4.5,2.7,8,biased,irt,1.0,0
0.6,4.5,2.7,8,mcar,avg,0.9273,0
0.6,4.5,2.7,9,biased,avg,0.5515,1
0.6,4.5,2.7,9,biased,irt,1.0,0
0.6,4.5,2.7,9,mcar,avg,0.7455,0
0.6,4.5,2.7,10,biased,avg,0.3939,0
0.6,4.5,2.7,10,biased,irt,0.9879,0
0.6,4.5,2.7,10,mcar,avg,0.8424,0
0.6,4.5,2.7,11,biased,avg,0.6727,0
0.6,4.5,2.7,11,biased,irt,1.0,0
0.6,4.5,2.7,11,mcar,avg,0.9394,1
0.6,4.5,2.7,12,biased,avg,0.5654,0
0.6,4.5,2.7,12,biased,irt,1.0,0
0.6,4.5,2.7,12,mcar,avg,0.8061,0
0.6,4.5,2.7,13,biased,avg,0.9515,0
0.6,4.5,2.7,13,biased,irt,1.0,0
0.6,4.5,2.7,13,mcar,avg,0.7781,1
0.6,4.5,2.7,14,biased,avg,0.7091,0
0.6,4.5,2.7,14,biased,irt,1.0,0
0.6,4.5,2.7,14,mcar,avg,0.924,0
0.6,5.0,3.0,0,biased,avg,0.4061,1
0.6,5.0,3.0,0,biased,irt,1.0,0
0.6,5.0,3.0,0,mcar,avg,0.8909,0
0.6,5.0,3.0,1,biased,avg,0.4303,1
0.6,5.0,3.0,1,biased,irt,1.0,0
0.6,5.0,3.0,1,mcar,avg,0.9273,1
0.6,5.0,3.0,2,biased,avg,0.6606,1
0.6,5.0,3.0,2,biased,irt,1.0,0
0.6,5.0,3.0,2,mcar,avg,0.9394,0
0.6,5.0,3.0,3,biased,avg,0.7091,1
0.6,5.0,3.0,3,biased,irt,1.0,0
0.6,5.0,3.0,3,mcar,avg,0.8632,1
0.6,5.0,3.0,4,biased,avg,0.7455,0
0.6,5.0,3.0,4,biased,irt,1.0,0
0.6,5.0,3.0,4,mcar,avg,0.9879,1
0.6,5.0,3.0,5,biased,avg,0.3333,1
0.6,5.0,3.0,5,biased,irt,1.0,0
0.6,5.0,3.0,5,mcar,avg,0.9273,0
0.6,5.0,3.0,6,biased,avg,0.5273,1
0.6,5.0,3.0,6,biased,irt,1.0,0
0.6,5.0,3.0,6,mcar,avg,0.7455,1
0.6,5.0,3.0,7,biased,avg,0.4667,1
0.6,5.0,3.0,7,biased,irt,1.0,0
0.6,5.0,3.0,7,mcar,avg,0.903,0
0.6,5.0,3.0,8,biased,avg,0.5152,1
0.6,5.0,3.0,8,biased,irt,1.0,0
0.6,5.0,3.0,8,mcar,avg,0.8909,1
0.6,5.0,3.0,9,biased,avg,0.4667,0
0.6,5.0,3.0,9,biased,irt,1.0,0
0.6,5.0,3.0,9,mcar,avg,0.9394,0
0.6,5.0,3.0,10,biased,avg,0.5273,0
0.6,5.0,3.0,10,biased,irt,1.0,0
0.6,5.0,3.0,10,mcar,avg,0.7212,1
0.6,5.0,3.0,11,biased,avg,0.2364,1
0.6,5.0,3.0,11,biased,irt,1.0,0
0.6,5.0,3.0,11,mcar,avg,0.8545,1
0.6,5.0,3.0,12,biased,avg,0.0303,0
0.6,5.0,3.0,12,biased,irt,1.0,0
0.6,5.0,3.0,12,mcar,avg,0.8909,1
0.6,5.0,3.0,13,biased,avg,0.6485,1
0.6,5.0,3.0,13,biased,irt,1.0,0
0.6,5.0,3.0,13,mcar,avg,0.7697,1
0.6,5.0,3.0,14,biased,avg,0.6121,0
0.6,5.0,3.0,14,biased,irt,1.0,0
0.6,5.0,3.0,14,mcar,avg,0.6848,1
0.65,0.5,0.325,0,biased,avg,0.9879,0
0.65,0.5,0.325,0,biased,irt,1.0,0
0.65,0.5,0.325,0,mcar,avg,0.9879,0
0.65,0.5,0.325,1,biased,avg,0.9879,1
0.65,0.5,0.325,1,biased,irt,1.0,0
0.65,0.5,0.325,1,mcar,avg,0.9879,1
0.65,0.5,0.325,2,biased,avg,1.0,0
0.65,0.5,0.325,2,biased,irt,1.0,0
0.65,0.5,0.325,2,mcar,avg,0.9636,0
0.65,0.5,0.325,3,biased,avg,1.0,0
0.65,0.5,0.325,3,biased,irt,0.9879,0
0.65,0.5,0.325,3,mcar,avg,0.9515,0
0.65,0.5,0.325,4,biased,avg,1.0,0
0.65,0.5,0.325,4,biased,irt,1.0,0
0.65,0.5,0.325,4,mcar,avg,0.9758,1
0.65,0.5,0.325,5,biased,avg,1.0,0
0.65,0.5,0.325,5,biased,irt,1.0,0
0.65,0.5,0.325,5,mcar,avg,0.9879,0
0.65,0.5,0.325,6,biased,avg,0.9879,1
0.65,0.5,0.325,6,biased,irt,0.9879,1
0.65,0.5,0.325,6,mcar,avg,0.9879,0
0.65,0.5,0.325,7,biased,avg,0.9879,0
0.65,0.5,0.325,7,biased,irt,1.0,0
0.65,0.5,0.325,7,mcar,avg,0.9879,0
0.65,0.5,0.325,8,biased,avg,1.0,0
0.65,0.5,0.325,8,biased,irt,1.0,0
0.65,0.5,0.325,8,mcar,avg,0.9879,0
0.65,0.5,0.325,9,biased,avg,1.0,0
0.65,0.5,0.325,9,biased,irt,1.0,0
0.65,0.5,0.325,9,mcar,avg,0.9879,0
0.65,0.5,0.325,10,biased,avg,1.0,0
0.65,0.5,0.325,10,biased,irt,1.0,0
0.65,0.5,0.325,10,mcar,avg,0.9848,1
0.65,0.5,0.325,11,biased,avg,0.9879,0
0.65,0.5,0.325,11,biased,irt,0.9879,0
0.65,0.5,0.325,11,mcar,avg,0.9758,1
0.65,0.5,0.325,12,biased,avg,1.0,0
0.65,0.5,0.325,12,biased,irt,1.0,0
0.65,0.5,0.325,12,mcar,avg,0.997,0
0.65,0.5,0.325,13,biased,avg,0.9636,0
0.65,0.5,0.325,13,biased,irt,1.0,0
0.65,0.5,0.325,13,mcar,avg,0.9879,0
0.65,0.5,0.325,14,biased,avg,1.0,0
0.65,0.5,0.325,14,biased,irt,1.0,0
0.65,0.5,0.325,14,mcar,avg,1.0,0
0.65,1.0,0.65,0,biased,avg,1.0,0
0.65,1.0,0.65,0,biased,irt,1.0,0
0.65,1.0,0.65,0,mcar,avg,0.9758,0
0.65,1.0,0.65,1,biased,avg,0.9758,0
0.65,1.0,0.65,1,biased,irt,0.9879,1
0.65,1.0,0.65,1,mcar,avg,0.9515,0
0.65,1.0,0.65,2,biased,avg,0.9879,0
0.65,1.0,0.65,2,biased,irt,1.0,0
0.65,1.0,0.65,2,mcar,avg,0.9879,0
0.65,1.0,0.65,3,biased,avg,0.9879,0
0.65,1.0,0.65,3,biased,irt,1.0,0
0.65,1.0,0.65,3,mcar,avg,0.9879,0
0.65,1.0,0.65,4,biased,avg,0.9879,0
0.65,1.0,0.65,4,biased,irt,1.0,0
0.65,1.0,0.65,4,mcar,avg,0.9758,0
0.65,1.0,0.65,5,biased,avg,0.9879,0
0.65,1.0,0.65,5,biased,irt,1.0,0
0.65,1.0,0.65,5,mcar,avg,0.9879,0
0.65,1.0,0.65,6,biased,avg,0.9636,0
0.65,1.0,0.65,6,biased,irt,1.0,0
0.65,1.0,0.65,6,mcar,avg,0.9879,0
0.65,1.0,0.65,7,biased,avg,1.0,0
0.65,1.0,0.65,7,biased,irt,1.0,0
0.65,1.0,0.65,7,mcar,avg,0.9758,0
0.65,1.0,0.65,8,biased,avg,1.0,0
0.65,1.0,0.65,8,biased,irt,1.0,0
0.65,1.0,0.65,8,mcar,avg,0.9758,0
0.65,1.0,0.65,9,biased,avg,0.9758,0
0.65,1.0,0.65,9,biased,irt,0.9879,0
0.65,1.0,0.65,9,mcar,avg,0.9879,0
0.65,1.0,0.65,10,biased,avg,1.0,0
0.65,1.0,0.65,10,biased,irt,1.0,0
0.65,1.0,0.65,10,mcar,avg,0.9879,0
0.65,1.0,0.65,11,biased,avg,1.0,0
0.65,1.0,0.65,11,biased,irt,1.0,0
0.65,1.0,0.65,11,mcar,avg,0.9879,0
0.65,1.0,0.65,12,biased,avg,1.0,0
0.65,1.0,0.65,12,biased,irt,1.0,0
0.65,1.0,0.65,12,mcar,avg,0.9879,0
0.65,1.0,0.65,13,biased,avg,0.9879,0
0.65,1.0,0.65,13,biased,irt,0.9879,0
0.65,1.0,0.65,13,mcar,avg,1.0,0
0.65,1.0,0.65,14,biased,avg,1.0,0
0.65,1.0,0.65,14,biased,irt,1.0,0
0.65,1.0,0.65,14,mcar,avg,0.9787,0
0.65,1.5,0.975,0,biased,avg,0.9879,0
0.65,1.5,0.975,0,biased,irt,1.0,0
0.65,1.5,0.975,0,mcar,avg,0.9515,1
0.65,1.5,0.975,1,biased,avg,0.9879,0
0.65,1.5,0.975,1,biased,irt,1.0,0
0.65,1.5,0.975,1,mcar,avg,0.9152,0
0.65,1.5,0.975,2,biased,avg,0.9879,0
0.65,1.5,0.975,2,biased,irt,1.0,0
0.65,1.5,0.975,2,mcar,avg,0.9515,0
0.65,1.5,0.975,3,biased,avg,0.9515,0
0.65,1.5,0.975,3,biased,irt,1.0,0
0.65,1.5,0.975,3,mcar,avg,0.9515,0
0.65,1.5,0.975,4,biased,avg,0.9879,0
0.65,1.5,0.975,4,biased,irt,1.0,0
0.65,1.5,0.975,4,mcar,avg,0.9273,0
0.65,1.5,0.975,5,biased,avg,0.9758,0
0.65,1.5,0.975,5,biased,irt,1.0,0
0.65,1.5,0.975,5,mcar,avg,0.9879,0
0.65,1.5,0.975,6,biased,avg,1.0,0
0.65,1.5,0.975,6,biased,irt,1.0,0
0.65,1.5,0.975,6,mcar,avg,0.9544,0
0.65,1.5,0.975,7,biased,avg,0.9879,0
0.65,1.5,0.975,7,biased,irt,1.0,0
0.65,1.5,0.975,7,mcar,avg,0.9758,0
0.65,1.5,0.975,8,biased,avg,0.9879,0
0.65,1.5,0.975,8,biased,irt,0.9879,0
0.65,1.5,0.975,8,mcar,avg,0.9636,0
0.65,1.5,0.975,9,biased,avg,0.9758,0
0.65,1.5,0.975,9,biased,irt,1.0,0
0.65,1.5,0.975,9,mcar,avg,1.0,0
0.65,1.5,0.975,10,biased,avg,0.9758,0
0.65,1.5,0.975,10,biased,irt,1.0,0
0.65,1.5,0.975,10,mcar,avg,0.9758,0
0.65,1.5,0.975,11,biased,avg,0.9515,0
0.65,1.5,0.975,11,biased,irt,1.0,0
0.65,1.5,0.975,11,mcar,avg,0.9758,0
0.65,1.5,0.975,12,biased,avg,0.9879,0
0.65,1.5,0.975,12,biased,irt,1.0,0
0.65,1.5,0.975,12,mcar,avg,0.9879,0
0.65,1.5,0.975,13,biased,avg,0.9879,0
0.65,1.5,0.975,13,biased,irt,1.0,0
0.65,1.5,0.975,13,mcar,avg,0.9636,0
0.65,1.5,0.975,14,biased,avg,0.9515,0
0.65,1.5,0.975,14,biased,irt,1.0,0
0.65,1.5,0.975,14,mcar,avg,0.9058,0
0.65,2.0,1.3,0,biased,avg,0.9483,0
0.65,2.0,1.3,0,biased,irt,1.0,0
0.65,2.0,1.3,0,mcar,avg,0.9515,0
0.65,2.0,1.3,1,biased,avg,0.9515,0
0.65,2.0,1.3,1,biased,irt,1.0,0
0.65,2.0,1.3,1,mcar,avg,0.9879,0
0.65,2.0,1.3,2,biased,avg,1.0,0
0.65,2.0,1.3,2,biased,irt,1.0,0
0.65,2.0,1.3,2,mcar,avg,0.9879,0
0.65,2.0,1.3,3,biased,avg,0.9394,0
0.65,2.0,1.3,3,biased,irt,1.0,0
0.65,2.0,1.3,3,mcar,avg,0.9636,0
0.65,2.0,1.3,4,biased,avg,0.9636,0
0.65,2.0,1.3,4,biased,irt,1.0,0
0.65,2.0,1.3,4,mcar,avg,0.9515,0
0.65,2.0,1.3,5,biased,avg,0.9636,0
0.65,2.0,1.3,5,biased,irt,1.0,0
0.65,2.0,1.3,5,mcar,avg,0.9636,0
0.65,2.0,1.3,6,biased,avg,0.9394,0
0.65,2.0,1.3,6,biased,irt,1.0,0
0.65,2.0,1.3,6,mcar,avg,0.9636,0
0.65,2.0,1.3,7,biased,avg,0.9636,0
0.65,2.0,1.3,7,biased,irt,1.0,0
0.65,2.0,1.3,7,mcar,avg,0.9394,0
0.65,2.0,1.3,8,biased,avg,0.9515,0
0.65,2.0,1.3,8,biased,irt,1.0,0
0.65,2.0,1.3,8,mcar,avg,0.9879,0
0.65,2.0,1.3,9,biased,avg,0.9879,0
0.65,2.0,1.3,9,biased,irt,1.0,0
0.65,2.0,1.3,9,mcar,avg,0.9758,0
0.65,2.0,1.3,10,biased,avg,0.8667,0
0.65,2.0,1.3,10,biased,irt,1.0,0
0.65,2.0,1.3,10,mcar,avg,0.9636,0
0.65,2.0,1.3,11,biased,avg,0.9758,0
0.65,2.0,1.3,11,biased,irt,1.0,0
0.65,2.0,1.3,11,mcar,avg,0.9758,0
0.65,2.0,1.3,12,biased,avg,0.9758,0
0.65,2.0,1.3,12,biased,irt,1.0,0
0.65,2.0,1.3,12,mcar,avg,0.9394,0
0.65,2.0,1.3,13,biased,avg,0.9636,0
0.65,2.0,1.3,13,biased,irt,1.0,0
0.65,2.0,1.3,13,mcar,avg,0.9879,0
0.65,2.0,1.3,14,biased,avg,0.9152,0
0.65,2.0,1.3,14,biased,irt,1.0,0
0.65,2.0,1.3,14,mcar,avg,0.9273,0
0.65,2.5,1.625,0,biased,avg,0.9758,0
0.65,2.5,1.625,0,biased,irt,1.0,0
0.65,2.5,1.625,0,mcar,avg,0.9879,0
0.65,2.5,1.625,1,biased,avg,0.7697,0
0.65,2.5,1.625,1,biased,irt,1.0,0
0.65,2.5,1.625,1,mcar,avg,0.8667,0
0.65,2.5,1.625,2,biased,avg,0.8424,0
0.65,2.5,1.625,2,biased,irt,1.0,0
0.65,2.5,1.625,2,mcar,avg,0.9879,0
0.65,2.5,1.625,3,biased,avg,0.9515,0
0.65,2.5,1.625,3,biased,irt,1.0,0
0.65,2.5,1.625,3,mcar,avg,0.9273,0
0.65,2.5,1.625,4,biased,avg,0.9152,0
0.65,2.5,1.625,4,biased,irt,0.9879,0
0.65,2.5,1.625,4,mcar,avg,0.9515,0
0.65,2.5,1.625,5,biased,avg,0.9152,0
0.65,2.5,1.625,5,biased,irt,1.0,0
0.65,2.5,1.625,5,mcar,avg,1.0,0
0.65,2.5,1.625,6,biased,avg,0.9273,0
0.65,2.5,1.625,6,biased,irt,1.0,0
0.65,2.5,1.625,6,mcar,avg,0.9273,0
0.65,2.5,1.625,7,biased,avg,0.9636,0
0.65,2.5,1.625,7,biased,irt,1.0,0
0.65,2.5,1.625,7,mcar,avg,0.9636,0
0.65,2.5,1.625,8,biased,avg,0.9636,0
0.65,2.5,1.625,8,biased,irt,1.0,0
0.65,2.5,1.625,8,mcar,avg,0.9848,0
0.65,2.5,1.625,9,biased,avg,0.9394,0
0.65,2.5,1.625,9,biased,irt,1.0,0
0.65,2.5,1.625,9,mcar,avg,0.9758,0
0.65,2.5,1.625,10,biased,avg,0.9273,0
0.65,2.5,1.625,10,biased,irt,1.0,0
0.65,2.5,1.625,10,mcar,avg,0.9515,0
0.65,2.5,1.625,11,biased,avg,0.9758,0
0.65,2.5,1.625,11,biased,irt,1.0,0
0.65,2.5,1.625,11,mcar,avg,0.9394,0
0.65,2.5,1.625,12,biased,avg,0.9152,0
0.65,2.5,1.625,12,biased,irt,1.0,0
0.65,2.5,1.625,12,mcar,avg,0.9879,0
0.65,2.5,1.625,13,biased,avg,0.9394,0
0.65,2.5,1.625,13,biased,irt,1.0,0
0.65,2.5,1.625,13,mcar,avg,0.9879,0
0.65,2.5,1.625,14,biased,avg,0.9879,0
0.65,2.5,1.625,14,biased,irt,1.0,0
0.65,2.5,1.625,14,mcar,avg,0.9515,0
0.65,3.0,1.95,0,biased,avg,0.7697,0
0.65,3.0,1.95,0,biased,irt,1.0,0
0.65,3.0,1.95,0,mcar,avg,0.9879,0
0.65,3.0,1.95,1,biased,avg,0.8788,0
0.65,3.0,1.95,1,biased,irt,1.0,0
0.65,3.0,1.95,1,mcar,avg,0.9273,0
0.65,3.0,1.95,2,biased,avg,0.7697,0
0.65,3.0,1.95,2,biased,irt,1.0,0
0.65,3.0,1.95,2,mcar,avg,0.7939,0
0.65,3.0,1.95,3,biased,avg,0.7818,1
0.65,3.0,1.95,3,biased,irt,1.0,0
0.65,3.0,1.95,3,mcar,avg,0.9515,1
0.65,3.0,1.95,4,biased,avg,0.8788,0
0.65,3.0,1.95,4,biased,irt,0.9879,0
0.65,3.0,1.95,4,mcar,avg,0.9394,1
0.65,3.0,1.95,5,biased,avg,0.8788,0
0.65,3.0,1.95,5,biased,irt,1.0,0
0.65,3.0,1.95,5,mcar,avg,0.903,0
0.65,3.0,1.95,6,biased,avg,0.8788,0
0.65,3.0,1.95,6,biased,irt,1.0,0
0.65,3.0,1.95,6,mcar,avg,0.9636,0
0.65,3.0,1.95,7,biased,avg,0.903,0
0.65,3.0,1.95,7,biased,irt,1.0,0
0.65,3.0,1.95,7,mcar,avg,0.9636,0
0.65,3.0,1.95,8,biased,avg,0.8909,0
0.65,3.0,1.95,8,biased,irt,1.0,0
0.65,3.0,1.95,8,mcar,avg,0.903,0
0.65,3.0,1.95,9,biased,avg,0.9273,0
0.65,3.0,1.95,9,biased,irt,1.0,0
0.65,3.0,1.95,9,mcar,avg,0.8667,0
0.65,3.0,1.95,10,biased,avg,0.8667,0
0.65,3.0,1.95,10,biased,irt,1.0,0
0.65,3.0,1.95,10,mcar,avg,0.9636,1
0.65,3.0,1.95,11,biased,avg,0.903,0
0.65,3.0,1.95,11,biased,irt,1.0,0
0.65,3.0,1.95,11,mcar,avg,0.7939,1
0.65,3.0,1.95,12,biased,avg,0.8788,0
0.65,3.0,1.95,12,biased,irt,1.0,0
0.65,3.0,1.95,12,mcar,avg,0.9152,1
0.65,3.0,1.95,13,biased,avg,0.8909,1
0.65,3.0,1.95,13,biased,irt,1.0,0
0.65,3.0,1.95,13,mcar,avg,0.9544,0
0.65,3.0,1.95,14,biased,avg,0.8788,0
0.65,3.0,1.95,14,biased,irt,1.0,0
0.65,3.0,1.95,14,mcar,avg,0.8909,0
0.65,3.5,2.275,0,biased,avg,0.8545,0
0.65,3.5,2.275,0,biased,irt,0.9879,0
0.65,3.5,2.275,0,mcar,avg,0.7455,0
0.65,3.5,2.275,1,biased,avg,0.7697,0
0.65,3.5,2.275,1,biased,irt,1.0,0
0.65,3.5,2.275,1,mcar,avg,0.9515,0
0.65,3.5,2.275,2,biased,avg,0.7576,1
0.65,3.5,2.275,2,biased,irt,1.0,0
0.65,3.5,2.275,2,mcar,avg,0.8667,1
0.65,3.5,2.275,3,biased,avg,0.8788,0
0.65,3.5,2.275,3,biased,irt,0.9879,0
0.65,3.5,2.275,3,mcar,avg,0.9394,1
0.65,3.5,2.275,4,biased,avg,0.6606,0
0.65,3.5,2.275,4,biased,irt,1.0,0
0.65,3.5,2.275,4,mcar,avg,0.8754,1
0.65,3.5,2.275,5,biased,avg,0.7576,0
0.65,3.5,2.275,5,biased,irt,1.0,0
0.65,3.5,2.275,5,mcar,avg,0.903,1
0.65,3.5,2.275,6,biased,avg,0.8424,0
0.65,3.5,2.275,6,biased,irt,1.0,0
0.65,3.5,2.275,6,mcar,avg,0.9515,0
0.65,3.5,2.275,7,biased,avg,0.8667,1
0.65,3.5,2.275,7,biased,irt,1.0,0
0.65,3.5,2.275,7,mcar,avg,0.8061,0
0.65,3.5,2.275,8,biased,avg,0.7576,0
0.65,3.5,2.275,8,biased,irt,0.9879,0
